,Unnamed: 0,x,y
0,0,83.18242,95.37293
1,1,83.91021,100.33168
2,2,78.94164,95.743195
3,3,48.21055,86.46337
4,4,76.18666,86.0228
5,5,44.565914,38.528133
6,6,32.98844,51.07474
7,7,61.121944,49.341576
8,8,58.216724,82.5923
9,9,66.31894,73.40223
10,10,46.78761,74.74792
11,11,52.306618,72.950134
12,12,32.696716,22.056713
13,13,49.447495,69.22261
14,14,41.521484,21.169659
15,15,40.728218,19.324291
16,16,54.24704,28.471596
17,17,64.994064,43.796837
18,18,70.60782,53.24033
19,19,75.73596,75.37349
20,20,77.39196,77.23436
21,21,48.757355,17.546558
22,22,34.14512,46.17741
23,23,78.56475,65.278725
24,24,33.32148,25.836315
25,25,34.381317,32.994354
26,26,73.998856,91.207245
27,27,36.221466,29.244432
28,28,55.529064,25.88575
29,29,55.39318,23.60126
30,30,66.152374,80.77559
31,31,67.25586,78.02903
32,32,33.33208,45.20162
33,33,71.72359,45.356934
34,34,56.836525,70.50038
35,35,48.875626,13.757759
36,36,43.967472,57.8544
37,37,24.912144,2.9941864
38,38,48.075356,57.971317
39,39,48.15907,61.909897
40,40,41.39837,60.044605
41,41,53.560036,25.312265
42,42,46.605556,66.763245
43,43,48.90556,61.576115
44,44,47.265106,58.147484
45,45,45.540565,56.0692
46,46,41.55153,8.991821
47,47,61.885353,68.974915
48,48,35.80671,1.2541237
49,49,56.6231,20.554491
50,50,48.265736,60.689346
51,51,72.630684,56.713917
52,52,25.599499,16.904488
53,53,66.623825,34.341152
54,54,45.491962,11.152645
55,55,29.827322,15.483494
56,56,34.825115,10.56131
57,57,65.812225,34.0075
58,58,32.196198,15.132961
59,59,33.28009,25.823776
60,60,80.426956,86.69749
61,61,52.46609,72.52107
62,62,40.61315,49.53784
63,63,41.53918,53.38245
64,64,77.65983676740949,91.420115000616
65,65,73.82988,70.75727
66,66,60.63607,48.176895
67,67,81.87091,86.43091
68,68,82.73393,97.51204
69,69,43.681595,67.811356
70,70,40.886223,58.821625
71,71,71.075096,61.446014
72,72,79.54119,83.493744
73,73,58.13434,40.56109
74,74,35.457443,40.37321
75,75,52.6448,76.43598
76,76,66.71413,80.7641
77,77,47.20066,25.123907
78,78,49.693012,79.1683
79,79,87.814865,101.48172
80,80,58.354813,59.189762
81,81,82.69728,84.092865
82,82,51.4461,79.1386
83,83,46.969685,59.143322
84,84,56.19152,80.79527
85,85,86.967606,101.644394
86,86,81.682434,97.8448
87,87,44.170944,56.78872
88,88,44.780792,29.32926
89,89,52.137856,29.434378
90,90,48.804035,27.507198
91,91,66.58217,75.88162
92,92,57.300465,28.07593
93,93,70.57991,34.468914
94,94,64.60941,31.379393
95,95,78.04007,72.75282
96,96,81.14653,73.10488
97,97,86.26168,72.90611
98,98,28.213068,18.225372
99,99,29.295288,19.62217
100,100,30.356314,15.810665
101,101,76.12158,62.125122
102,102,30.725578,4.857258
103,103,54.968296,64.54321
104,104,35.793953,7.238777
105,105,32.785442,9.941811
106,106,30.62164,9.405075
107,107,37.96247,36.22136
108,108,40.735394,1.4166832
109,109,60.975197,59.801632
110,110,71.23826,50.71064
111,111,31.886162,27.930336
112,112,40.775997,42.87275
113,113,28.086205,19.809599
114,114,57.063118,16.662373
115,115,63.695164,40.662144
116,116,32.440598,27.256804
117,117,61.8002,23.14534
118,118,65.54469,48.88495
119,119,30.097908,17.071331
120,120,62.807766,58.723724
121,121,26.236858,12.025295
122,122,63.618645,39.642357
123,123,61.616184,32.295807
124,124,60.743782,18.850178
125,125,36.500114,30.695984
126,126,63.87088,23.44012
127,127,66.90526,30.420137
128,128,34.0089,21.624977
129,129,66.79517,20.076859
130,130,70.5954,27.999546
131,131,65.38304,15.701893
132,132,44.37207,36.28299
133,133,45.02022,42.05479
134,134,62.95833,13.350014
135,135,33.727234,12.0018425
136,136,55.084316,61.382614
137,137,42.315697,50.18816
138,138,65.027954,28.932142
139,139,79.045204,91.46162
140,140,70.72063,73.69879
141,141,40.269894,64.874695
